id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31261677,❤️ LIVE IT UP In The Castro! ⭐️ 4BR ⭐️ W/D ❤️,233914298,Michael,,Castro/Upper Market,37.76076,-122.4356,Entire home/apt,1015,1,5,2021-10-19,0.15,1,332,1,STR-0003982
31266646,Inn at the Opera_One Bedroom,52178915,Jim,,Downtown/Civic Center,37.77946,-122.42291,Entire home/apt,134,2,24,2021-10-29,0.71,18,4,4,License not needed per OSTR
31268346,"Centrally located sunny, clean & cozy 1bd/1ba flat",1653120,Kevin & Trey,,Western Addition,37.7719,-122.42815,Entire home/apt,290,30,29,2021-08-31,0.90,1,332,1,1012028
31281387,Loft Living in the Lower Haight,2797889,Shri,,Western Addition,37.77152,-122.43044,Private room,150,31,12,2019-12-05,0.35,1,88,0,STR-0004696
31294109,Private Apartment in Bernal Heights,233982334,Maria,,Bernal Heights,37.74099,-122.42221,Entire home/apt,100,30,23,2021-08-31,0.70,2,60,4,1097162
31320991,Large Room in Great Central Location - 30 Day Min.,4856574,Jeff,,Mission,37.75889,-122.41439,Private room,65,30,4,2020-01-31,0.12,6,122,0,
31331285,Modern apartment in SF beautiful Potrero Hill,2993648,Eduardo,,Potrero Hill,37.75828,-122.39723,Entire home/apt,190,30,11,2021-11-19,0.42,2,184,5,
31338594,room B,231021347,Helen,,Outer Sunset,37.74738,-122.48071,Private room,39,30,8,2021-10-25,0.28,4,365,1,
31339864,#4NobHill penthouse Q bed and private bathroom,100586872,Mary Gaineng,,Chinatown,37.7904,-122.40855,Private room,159,1,109,2021-10-31,3.36,4,72,16,STR-0004622
31346731,Monthly Piravte Room-Shared Bath near Downtown !7,6683937,Amit,,Downtown/Civic Center,37.78283,-122.41086,Private room,60,1,3,2021-11-10,0.10,7,89,2,1081936
31356493,Spacious - Union Square Hotel Style Suite,70722023,Michael,,Downtown/Civic Center,37.78898,-122.41075,Entire home/apt,115,1,36,2021-11-21,1.34,57,22,23,License not needed per OSTR
31359232,Cool Pad with Patio & Sun Filled Living Room & Parking,234826715,Steven,,Castro/Upper Market,37.7649,-122.44125,Entire home/apt,125,30,10,2021-10-30,0.54,2,15,4,
31363951,Clean Room in Great Central Location - 30 Day Min.,4856574,Jeff,,Mission,37.7575,-122.41294,Private room,55,30,7,2021-01-03,0.28,6,0,1,
31365113,Perfect Castro Dolores 2 bedrooms w Stunning View,234892136,N,,Castro/Upper Market,37.75927,-122.4308,Entire home/apt,231,5,9,2021-08-15,0.26,2,0,5,STR-0000113
31389098,"Perfectly located, across Park -CENTRAL+parking",432070,Franco,,South of Market,37.77541,-122.41862,Entire home/apt,380,30,2,2019-08-22,0.06,2,364,0,
31392573,"Classic Ocean Beach House, Hot Tub - 3BR",10785430,Ant,,Outer Richmond,37.77458,-122.50642,Entire home/apt,400,5,3,2019-07-31,0.10,2,0,0,STR-0000780
31396075,"Premium 1BR Hayes Valley w/ Gym + W/D, near Muni by Blueground",107434423,Blueground,,Western Addition,37.7764,-122.42481,Entire home/apt,230,30,0,,,154,326,0,
31398878,"Hip Hayes Valley Studio w/ Gym + W/D, near Muni by Blueground",107434423,Blueground,,Western Addition,37.774899,-122.425728,Entire home/apt,166,30,0,,,154,334,0,
31424518,Luxury and comfort,21817808,Bel,,Potrero Hill,37.75784,-122.39137,Private room,69,4,24,2020-03-13,0.87,4,45,0,STR-0004464
31437113,"Entire Flat/Bedroom, Location!, Walk! Eat Local!",4244521,Jeff,,Potrero Hill,37.76342,-122.39489,Private room,119,3,63,2021-10-18,2.27,2,148,13,STR-0003109
31439076,Kathy’s Guest Studio,23992809,Kathy,,Outer Sunset,37.74729,-122.49296,Entire home/apt,129,2,98,2021-11-21,3.66,1,60,37,STR-0003989
31440773,Wyndham Deluxe 1BR ApartHotel  #10 - Walk to DF!,5805679,Laurence,,Nob Hill,37.78952,-122.41394,Entire home/apt,1200,3,1,2019-11-22,0.04,20,0,0,License not needed per OSTR
31441024,Wyndham Deluxe 1BR ApartHotel  #12 - Walk to DF!,5805679,Laurence,,Nob Hill,37.79006,-122.41175,Entire home/apt,298,4,0,,,20,0,0,License not needed per OSTR
31441195,Wyndham Deluxe 1BR ApartHotel  #11 - Walk to DF!,5805679,Laurence,,Downtown/Civic Center,37.78968,-122.41174,Entire home/apt,1200,2,2,2019-06-11,0.07,20,0,0,License not needed per OSTR
31446628,Long-term Alamo Square 1Bd/ 1Ba with parking.,15982236,Tal,,Western Addition,37.77652,-122.43139,Entire home/apt,210,180,0,,,1,0,0,
31450281,Private guest space with full bath and kitchenette,4346065,Greg,,Bernal Heights,37.73633,-122.42129,Entire home/apt,116,2,38,2021-11-17,1.44,2,160,15,STR-0000849
31465464,Modern Private Room w/ Garden View - Heart of SF,638405,Jessica,,Western Addition,37.773,-122.43259,Private room,89,2,95,2020-02-27,2.76,2,0,0,STR-0004203
31474637,Union Square Location - Great Hotel Style Suite,70722023,Michael,,Chinatown,37.79118,-122.40817,Entire home/apt,90,2,3,2019-03-15,0.09,57,0,0,License not needed per OSTR
31488238,"Rad Nob Hill 1BR w/ Gym + city views, near Union Sq by Blueground",107434423,Blueground,,Nob Hill,37.7906,-122.410225,Entire home/apt,244,30,0,,,154,277,0,
31492637,"Private Tropical Garden & Patio, 9' Closet, W/D",5735614,Carolyne,,Outer Richmond,37.78266,-122.47925,Entire home/apt,114,30,3,2021-08-28,0.21,9,67,2,
31494299,Private suite with loft in victorian house.,237694205,Philippine,,Haight Ashbury,37.76989,-122.43728,Private room,100,2,77,2021-11-19,2.32,2,57,19,STR-0001663
31495884,"Beautiful San Francisco Home, perfectly  located",13792208,Ravi,,North Beach,37.80596,-122.41263,Entire home/apt,500,30,0,,,1,365,0,
31537840,"AWESOME! LARGE SF RENTAL,NR ALL,DOWNTOWN,SSF,DC",408300,Jennifer,,Bayview,37.72758,-122.38177,Entire home/apt,149,30,0,,,10,364,0,
31547075,"SF RENTAL 3BR, NR ALL,DOWNTOWN,SO,NO, EAST BAY,SSF",408300,Jennifer,,Bayview,37.72578,-122.38398,Entire home/apt,150,30,0,,,10,364,0,
31565302,"Perfectly situated, modern Mission condo",1147583,Julia,,Mission,37.76828,-122.42281,Private room,150,30,0,,,1,0,0,
31566371,Castro Garden Apartment,236610246,William,,Castro/Upper Market,37.76551,-122.43741,Entire home/apt,179,30,1,2019-08-11,0.04,1,364,0,
31568513,Newly remodeled full floor flat with ocean views,4141253,Les,,Outer Richmond,37.77673,-122.49235,Entire home/apt,189,30,23,2019-09-02,0.69,2,155,0,City registration pending
31571182,Charming Macondray Lane Flat,236655064,Sands,,Russian Hill,37.79855,-122.41562,Entire home/apt,140,30,7,2021-08-01,0.22,1,290,1,
31572917,Luxury Apartment in Castro/Upper Market,10701587,Jane,,Castro/Upper Market,37.76086,-122.43376,Entire home/apt,325,30,0,,,1,0,0,
31590099,2bd 1 ba Suite in Fisherman's Wharf,1623449,David,,Russian Hill,37.80654,-122.42032,Entire home/apt,690,2,0,,,4,152,0,Timeshare
31590989,"WOW SF!AWESOME YOUR OWN BIG BEDROOM,NR MISSION BAY",408300,Jennifer,,Bayview,37.72663,-122.38379,Private room,55,30,0,,,10,365,0,
31595144,The French Victorian - Attic Room *Bay Views,2059233,Wendy (Fred & Lita),,Bernal Heights,37.74754,-122.40501,Private room,89,30,27,2019-09-27,0.82,4,0,0,STR-0000255
31596049,Private Bedroom next to John McLaren Park 3,236853515,Tammy,,Excelsior,37.72302,-122.41591,Private room,45,1,57,2021-11-21,1.85,2,147,12,STR-0004272
31596642,Right Near Union Square - Great Hotel Style Suite,70722023,Michael,,Chinatown,37.79141,-122.40824,Entire home/apt,75,2,3,2019-04-12,0.13,57,0,0,License not needed per OSTR
31604719,NEW! A+Home ❤️ Sunny & Modern ❤️ Garage ❤️ Huge Yard,6017407,Ethan,,Bayview,37.72978,-122.40149,Entire home/apt,167,30,3,2021-09-19,0.10,3,0,2,
31623662,Inn at the Opera. One Bedroom,52178915,Jim,,Downtown/Civic Center,37.77907,-122.4211,Entire home/apt,143,2,1,2019-09-21,0.04,18,0,0,License not needed per OSTR
31624755,Just Off Union Square - Great Hotel Style Suite,70722023,Michael,,Financial District,37.78937,-122.40663,Entire home/apt,75,2,6,2019-11-22,0.18,57,0,0,License not needed per OSTR
31629533,Private 1 Bedroom in trendy Mission district,49354377,Tyrisha,,Mission,37.75203,-122.41347,Entire home/apt,130,30,0,,,2,95,0,1082203
31638887,Inn at the Opera: One Bedroom,52178915,Jim,,Downtown/Civic Center,37.77823,-122.42125,Entire home/apt,140,2,6,2020-03-12,0.27,18,5,0,License not needed per OSTR
31652671,Sunny Sanctuary Studio,4808897,Heather,,Haight Ashbury,37.76645,-122.45041,Entire home/apt,110,90,0,,,1,87,0,
31654235,1aUCSF/GG park new master ensuite w/shared kitchen,131200418,Lois,,Inner Sunset,37.76274415878571,-122.47001144468005,Private room,62,30,0,,,14,358,0,
31655119,"Charming, quiet home in the heart of city",23187900,Andrea,,Parkside,37.7455,-122.47077,Entire home/apt,124,2,5,2019-07-09,0.17,1,0,0,STR-0004691
31668263,Modern Apartment in a Victorian Building near Haight-Ashbury,237442275,Ashley,,Haight Ashbury,37.77033,-122.43877,Entire home/apt,170,30,21,2021-10-31,0.61,1,62,4,City registration pending
31669776,Dolores Heights,91333416,Jan,,Noe Valley,37.75383,-122.42983,Entire home/apt,120,30,3,2019-11-04,0.11,25,365,0,1094365
31672520,Central Victorian Lower,91333416,Jan,,Haight Ashbury,37.76943,-122.44243,Entire home/apt,110,30,3,2021-07-10,0.12,25,246,1,
31674728,Bright and Sunny Bedroom in Inner Sunset,137211962,Jing,,Inner Sunset,37.76142,-122.47448,Private room,30,30,6,2021-10-31,1.07,7,220,5,
31690403,Pine Lake Park,22652126,Grace,,Lakeshore,37.73589,-122.4864,Entire home/apt,135,30,68,2021-08-06,2.01,1,2,9,City registration pending
31694061,Cosy Private Room in Lower Haight - Heart of SF,638405,Jessica,,Western Addition,37.773,-122.43259,Private room,79,2,77,2020-03-05,2.78,2,0,0,STR-0004203
31695049,One guest private room next to Golden Gate Park,61724483,Emily,,Outer Richmond,37.77585,-122.48757,Entire home/apt,95,1,64,2020-03-17,2.04,2,63,0,STR-0003601
31696287,2 private bedrooms,31769600,Alla,,Outer Sunset,37.7639,-122.4914,Private room,225,30,0,,,1,0,0,City registration pending
31708854,Private third floor with separate entrance,23974491,Brian,,Western Addition,37.77056,-122.43551,Private room,250,2,35,2021-11-12,1.41,1,83,4,STR-0004264
31717158,"Modern, Private Room 10 minutes to Downtown SF!",10267172,Cédric & Jun,,Visitacion Valley,37.72148,-122.40507,Private room,124,2,24,2019-09-30,0.70,4,0,0,STR-0003030
31718067,Quiet Private Room in SF! Minutes to Downtown!,10267172,Cédric & Jun,,Visitacion Valley,37.72168,-122.40397,Private room,119,2,27,2019-09-06,0.82,4,0,0,STR-0003030
31722728,"Sunny SF House with Views, Parking & Gym + Peloton",3929874,Jennie,,Noe Valley,37.75296,-122.44191,Entire home/apt,449,5,21,2021-08-22,0.65,1,0,4,STR-0004364
31724787,Best View & Location in North Beach,1588855,Arbe,,North Beach,37.79954,-122.40554,Entire home/apt,100,30,2,2019-07-08,0.07,2,356,0,
31738781,2000+ sq.ft Beautiful Home by the Beach! 4BR/2BA,4582677,Felix,,Parkside,37.73866,-122.49442,Entire home/apt,163,30,1,2021-05-31,0.16,2,178,1,
31739072,Cole Valley One Bedroom,91333416,Jan,,Haight Ashbury,37.76461,-122.45104,Entire home/apt,120,30,0,,,25,306,0,
31759412,Classic Parkside District House Near Beaches,223365296,Tony,,Parkside,37.73928,-122.4792,Entire home/apt,166,3,119,2021-11-25,3.79,1,141,33,STR-0003644
31778644,Castro Retreat (Entire Condo),19610799,Eric,,Castro/Upper Market,37.75791,-122.44073,Entire home/apt,350,10,5,2021-10-09,0.16,2,1,3,Pending Application
31798083,SF Home w/ SPECTACULAR VIEW- Minutes to downtown!,10267172,Cédric & Jun,,Excelsior,37.72371,-122.40538,Entire home/apt,449,2,25,2021-10-18,0.78,4,0,16,STR-0003030
31803551,Private 3 bd/2 ba Castro House w/ Great Backyard,1766073,Svetha,,Castro/Upper Market,37.76018,-122.44091,Entire home/apt,325,30,77,2021-11-14,2.79,1,291,1,1096151
31827469,Residential hotel near Union Square SF room#6,115849,Hiromi,,Downtown/Civic Center,37.78764,-122.41198,Private room,63,32,4,2021-09-26,0.14,12,90,2,License not needed per OSTR
31855825,VIEW PROPERTY -TOP OF NOB HILL-30 Night Min,40148,Patricia,,Nob Hill,37.79442,-122.4146,Entire home/apt,170,30,0,,,4,350,0,
31858008,Sunshine is near BART. Sleeps 3.,202404209,Fei,,Outer Mission,37.71566,-122.44665,Private room,79,1,26,2021-11-01,0.75,2,298,7,City Registration Pending
31865253,Walk to Union Square - Great Hotel Style Suite!,70722023,Michael,,Financial District,37.7901,-122.40589,Entire home/apt,75,2,1,2019-11-22,0.04,57,0,0,License not needed per OSTR
31888526,Airy Private Suite With Living Room in the Mission,239026894,Katherine,,Mission,37.75671,-122.4161,Entire home/apt,199,1,82,2020-05-24,2.66,1,52,0,STR-0003476
31911026,Cozy San Francisco house,239229033,Tia,,Visitacion Valley,37.71952,-122.40638,Entire home/apt,164,2,20,2019-08-07,0.64,1,50,0,City registration pending
31924784,Modern one-bedroom in cultural center of the city.,36008190,Trine,,Downtown/Civic Center,37.78101,-122.42159,Entire home/apt,115,60,0,,,1,365,0,
31932467,Elegant Victorian Flat in Lower Haight,57820905,Gabrielle,,Western Addition,37.77277,-122.43389,Entire home/apt,575,4,52,2021-10-16,1.55,1,50,12,STR-0004294
31934354,"Private Room & Bath near SFO,  Balboa Park BART",239442090,PingPing,,Outer Mission,37.71879,-122.44562,Private room,91,1,41,2021-10-03,1.30,3,365,5,STR-0004156
31934523,Marvelous Hotel Style Suite -Union Square Location,70722023,Michael,,Financial District,37.78956,-122.40675,Entire home/apt,65,2,3,2020-01-16,0.09,57,0,0,License not needed per OSTR
31985315,Haight Street Annex,13471395,Josh,,Haight Ashbury,37.77022,-122.44869,Entire home/apt,130,30,1,2020-02-15,0.05,5,308,0,
31994835,Studio at Donatello Hotel near Union Square,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78674,-122.41114,Private room,187,2,9,2020-03-17,0.27,28,22,0,License not needed per OSTR
31994853,Studio at Donatello near Union Square,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78687,-122.41079,Private room,185,2,15,2020-02-28,0.54,28,0,0,License not needed per OSTR
32017859,Charming and Modern Richmond Charmer,91333416,Jan,,Inner Richmond,37.77641,-122.47131,Entire home/apt,117,30,1,2019-08-12,0.04,25,226,0,
32018990,"Bright, Spacious Victorian Home with Office",3240477,Rick,,Mission,37.75448,-122.40661,Entire home/apt,108,30,15,2021-06-20,0.60,2,291,2,STR-0003118
32019374,Civic Center Vista,173416916,Van,,Western Addition,37.7755,-122.43239,Entire home/apt,127,30,0,,,24,189,0,
32019388,Cole Valley Lower,173416916,Van,,Haight Ashbury,37.76322,-122.45105,Entire home/apt,111,30,0,,,24,217,0,
32021078,Nice  and Cozy private room in Beautiful house,94430661,Ekaterina,,Outer Sunset,37.76066,-122.48263,Private room,95,1,41,2019-11-28,1.36,2,0,0,STR-0004080
32024013,Pacific Studio North,173416916,Van,,Pacific Heights,37.79143,-122.43419,Entire home/apt,90,30,0,,,24,305,0,
32024054,Central Victorian 1 Bedroom,173416916,Van,,Haight Ashbury,37.76813,-122.44476,Entire home/apt,117,30,0,,,24,300,0,
32024077,Cow Hollow Studio,173416916,Van,,Marina,37.79887,-122.42757,Entire home/apt,111,30,0,,,24,365,0,
32024090,Del Mar Cottage,173416916,Van,,Haight Ashbury,37.76746,-122.44449,Entire home/apt,90,30,0,,,24,303,0,
32024107,Inner Sunset Studio,173416916,Van,,Inner Sunset,37.76319,-122.46289,Entire home/apt,85,30,0,,,24,238,0,
32039575,Modern Studio in the Heart of SOMA,48005494,Zeus,,South of Market,37.77204,-122.41084,Entire home/apt,97,30,2,2021-10-06,0.11,56,338,1,
32039701,SF Studio with Rooftop Lounge Access,48005494,Zeus,,South of Market,37.77226,-122.41266,Entire home/apt,105,30,6,2021-02-20,0.33,56,325,3,
32039732,Studio in Fun & Central Location,48005494,Zeus,,South of Market,37.77433,-122.41123,Entire home/apt,93,30,8,2021-07-12,0.34,56,348,3,
32041934,Your Union Square - Hotel Style Suite-Great Studio,70722023,Michael,,Downtown/Civic Center,37.78965,-122.40801,Entire home/apt,75,2,2,2019-02-06,0.06,57,0,0,License not needed per OSTR
32042801,SF HAVEN,240237089,Walter & Barbara,,Ocean View,37.71628,-122.46771,Entire home/apt,145,30,8,2021-11-06,0.33,1,121,5,
32045868,Best Detail in The City: Charming Victorian House,76053943,Betty,,Western Addition,37.78267,-122.44357,Entire home/apt,195,30,5,2021-07-14,0.16,1,245,1,
32047121,Orange Dog Garden 1 Bedroom,91333416,Jan,,Inner Sunset,37.76224,-122.45259,Entire home/apt,116,30,1,2019-06-15,0.03,25,309,0,
32047123,Orange Dog Studio,91333416,Jan,,Inner Sunset,37.76418,-122.4541,Entire home/apt,90,30,0,,,25,279,0,
32048914,Private Bed/Bath next to John Mclaren Park 2,236853515,Tammy,,Excelsior,37.72463,-122.41561,Private room,48,1,66,2021-11-19,2.14,2,163,18,STR-0004272
32050026,Villanobhill,88810,Barbara,,Nob Hill,37.79059,-122.41664,Entire home/apt,300,30,0,,,1,365,0,
32067318,San Francisco Apt. Next to Golden Gate Park,438580,Vanessa,,Outer Sunset,37.76519,-122.47802,Entire home/apt,150,30,4,2021-11-06,0.14,1,195,3,City registration pending
32072704,Park Place North | Inner Richmond,179161726,Barbara,,Inner Richmond,37.77682,-122.4712,Entire home/apt,139,3,117,2021-11-27,4.31,1,117,32,STR-0003741
32105198,Canterbury at San Francisco 2 Bedroom,194953121,,,Nob Hill,37.78989,-122.41367,Entire home/apt,514,2,2,2020-02-28,0.09,12,0,0,License not needed per OSTR
32105504,Inner Sunset 4-Bedroom Updated Edwardian,24679296,Christiaan,,Inner Sunset,37.76378,-122.4637,Entire home/apt,499,2,22,2021-07-25,0.70,1,0,5,STR-0003771
32113366,"GREAT PLACE, CONVENIENT LOCATION, SLEEP 4",240915570,Boris,,Parkside,37.74306,-122.47725,Entire home/apt,192,1,89,2021-11-28,3.07,1,346,27,STR-0003756
32130272,Cozy bedroom with two single bed close to Ocean,166266082,Jason,,Seacliff,37.78045,-122.50966,Private room,50,30,2,2020-03-31,0.07,4,338,0,City registration pending
32133907,Modern SoMa Loft & Roofdeck- 2BR/2BA w/ City Views,239886283,Mike,,South of Market,37.77657,-122.40889,Entire home/apt,388,30,127,2021-09-21,5.38,1,365,28,City registration pending
32135550,Urban Chic in Lower Pacific Heights,241073168,Lori,,Western Addition,37.78634,-122.42931,Entire home/apt,278,2,87,2021-11-14,2.78,3,156,35,STR-0004088
32191720,Suite A - Azure Anticipation,201430482,Michelle,,Excelsior,37.725636,-122.40976,Private room,75,1,81,2021-11-27,2.42,3,365,18,STR-0003484
32192128,Suite B - Boastful Back Room,201430482,Michelle,,Excelsior,37.725636,-122.40976,Private room,95,1,62,2021-09-26,2.04,3,337,7,STR-0003484
32192300,"Suite C - Cyan, Cerulean, or Mint?",201430482,Michelle,,Excelsior,37.725613,-122.409721,Private room,75,1,97,2021-11-30,2.93,3,359,20,STR-0003484
32216182,Private Garden Studio in Bernal Heights- San Fran,241739739,Hareg,,Bernal Heights,37.73383,-122.4157,Entire home/apt,120,2,113,2021-11-01,3.38,1,319,28,City Registration Pending
32223893,Shared rooms in the heart of North Beach,12176788,Jean-Loïck,,North Beach,37.80699,-122.41065,Shared room,25,30,5,2021-05-16,0.19,23,365,1,
32224169,Shared Room in the heart of San Francisco,12176788,Jean-Loïck,,North Beach,37.80497,-122.41019,Shared room,30,30,3,2021-04-20,0.12,23,365,1,
32290651,Beachside Modern 2BR/1.5BA w Deck & Marin Views,37191423,Janet,,Parkside,37.74274,-122.50462,Entire home/apt,350,30,30,2019-07-10,0.96,1,89,0,City registration pending
32291443,Studio w/ Private Entry + Garden in Bernal Heights,1486423,Kadir,,Bernal Heights,37.73505,-122.42228,Entire home/apt,126,2,92,2021-11-18,3.45,1,4,44,STR-0003752
32293596,"Best Dining, Bars, Shopping Nearby / 2 Full Baths",7630810,Michael,,Mission,37.77045,-122.42374,Entire home/apt,389,4,13,2021-08-15,0.49,3,47,4,STR-0002668
32312991,Red Victorian  - Top double in shared Eden Hostel,117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Shared room,44,1,68,2020-03-12,2.26,43,0,0,License not needed per OSTR
32329385,Guest Unit in Remodeled City View Home,153516885,Kimmy,,Outer Mission,37.71598,-122.4446,Entire home/apt,258,2,27,2020-12-29,1.02,3,62,2,STR-0003847
32338483,Centrally Located-Chic 2 bdrm Victorian w/ Office,202536938,Kaleen,,Western Addition,37.77614,-122.42852,Entire home/apt,143,30,4,2021-08-18,0.13,4,206,3,
32355301,Premium South Beach Studio w/ pools + spa near SF Bay by Blueground,107434423,Blueground,,South of Market,37.785412,-122.389603,Entire home/apt,157,30,0,,,154,325,0,
